src,dst,weight
3266,43,1
3266,88,1
3266,113,1
3266,152,1
3266,163,2
3266,238,1
3266,299,1
3266,301,1
3266,332,1
3266,341,1
3266,349,1
3266,350,1
3266,674,1
3266,832,3
3266,910,1
3266,938,2
3266,956,1
3266,1015,1
3266,1143,1
3266,1179,1
3266,1212,1
3266,1472,1
3266,1622,1
3266,1828,1
3266,1919,1
3266,2055,2
3266,2099,1
3266,2295,1
3266,2651,1
3266,2721,1
3266,2915,1
3266,2916,1
3266,3038,1
3266,3266,7
3266,3486,3
3266,3660,1
3266,3916,1
3266,3970,19
3266,3993,1
3266,4063,1
3266,4136,1
3266,4672,1
3266,4742,1
3266,5561,2
3266,5622,1
3266,6067,1
3266,6213,1
3266,6364,1
3266,6841,2
3266,7058,1
3267,46,1
3267,133,1
3267,321,1
3267,1138,1
3267,2004,1
3267,2466,1
3267,2764,1
3267,3741,1
3267,4023,1
3268,329,1
3268,1011,1
3268,1718,1
3268,2522,1
3268,2632,1
3268,2988,2
3268,2991,1
3268,3123,1
3268,3268,1
3268,3490,1
3268,4101,1
3268,4937,2
3268,6210,1
3268,6629,1
3269,108,1
3269,252,1
3269,282,1
3269,1777,1
3269,2491,1
3269,2775,1
3269,2903,1
3269,2909,1
3269,2936,1
3269,3862,1
3270,65,1
3270,209,1
3270,272,1
3270,631,2
3270,666,1
3270,1742,1
3270,7716,1
3271,44,1
3271,74,1
3271,100,2
3271,135,1
3271,143,1
3271,185,1
3271,189,1
3271,190,5
3271,205,1
3271,222,6
3271,271,2
3271,324,5
3271,346,2
3271,399,1
3271,482,1
3271,529,1
3271,644,1
3271,769,1
3271,896,1
3271,964,1
3271,1085,1
3271,1200,3
3271,1225,1
3271,1339,2
3271,1444,1
3271,1628,1
3271,1629,1
3271,1844,1
3271,2046,1
3271,2634,1
3271,3030,1
3271,3098,1
3271,3200,2
3271,3271,14
3271,3308,1
3271,3381,2
3271,3417,4
3271,3436,1
3271,3490,1
3271,3710,6
3271,3774,1
3271,3945,2
3271,4315,1
3271,4538,1
3271,4955,1
3271,5349,1
3271,5577,1
3271,5748,1
3271,5837,3
3271,6116,3
3271,6635,1
3271,7241,1
3272,3162,1
3272,3272,2
3272,3518,6
3272,4582,1
3272,4673,1
3273,849,1
3273,1564,1
3273,2280,1
3273,3273,2
3273,4933,1
3273,6431,8
3274,43,2
3274,44,1
3274,110,1
3274,262,2
3274,303,11
3274,332,2
3274,424,4
3274,1195,1
3274,2770,1
3274,3274,4
3274,3276,4
3274,3784,1
3274,5058,1
3274,5996,8
3274,6836,1
3274,7253,1
3275,44,5
3275,45,1
3275,110,1
3275,143,3
3275,152,4
3275,190,1
3275,193,1
3275,252,1
3275,281,4
3275,334,1
3275,357,1
3275,408,1
3275,655,1
3275,1359,1
3275,1362,1
3275,1487,1
3275,1749,1
3275,1854,16
3275,2006,1
3275,2417,1
3275,2489,1
3275,2909,1
3275,2921,1
3275,2996,1
3275,3030,1
3275,3275,10
3275,3615,1
3275,3853,1
3275,4142,1
3275,4210,1
3275,4315,1
3275,4428,1
3275,4559,1
3275,4621,1
3275,4831,1
3275,5039,1
3275,5181,1
3275,5649,1
3275,5663,1
3275,5664,1
3275,5879,1
3275,5924,1
3275,6474,1
3275,6801,1
3275,7163,1
3275,7265,1
3275,7303,1
3276,262,2
3276,303,3
3276,1325,1
3276,3274,35
3276,3276,3
3276,5996,3
3277,100,1
3277,110,1
3277,113,1
3277,143,1
3277,217,1
3277,302,1
3277,342,1
3277,457,1
3277,761,1
3277,897,1
3277,936,48
3277,1124,3
3277,1598,1
3277,1843,1
3277,2445,1
3277,3277,45
3277,4444,1
3277,5217,1
3277,6663,1
3277,7662,2
3278,110,2
3278,143,1
3278,147,1
3278,424,1
3278,1292,1
3278,3056,1
3278,4276,1
3278,7090,1
3279,128,4
3279,178,1
3279,190,1
3279,1931,1
3279,3279,5
3279,3659,8
3280,43,2
3280,44,1
3280,74,1
3280,76,2
3280,88,1
3280,92,7
3280,107,1
3280,128,3
3280,130,1
3280,135,1
3280,179,1
3280,190,1
3280,196,4
3280,198,1
3280,221,1
3280,252,1
3280,262,1
3280,296,1
3280,334,1
3280,395,1
3280,427,1
3280,529,2
3280,573,2
3280,750,1
3280,806,1
3280,832,2
3280,1076,1
3280,1138,1
3280,1186,1
3280,1435,3
3280,1616,1
3280,1622,1
3280,1935,4
3280,1938,1
3280,2471,1
3280,2522,1
3280,2845,1
3280,2877,1
3280,2899,1
3280,2915,4
3280,2949,1
3280,3185,1
3280,3250,1
3280,3280,16
3280,3414,3
3280,3539,2
3280,3562,1
3280,3598,1
3280,4674,1
3280,4905,1
3280,5287,1
3280,7058,1
3281,143,1
3281,1265,1
3281,3349,1
3281,5949,1
3281,6480,1
3282,43,4
3282,44,1
3282,88,1
3282,95,1
3282,100,1
3282,103,1
3282,110,1
3282,118,1
3282,135,1
3282,141,8
3282,142,1
3282,143,33
3282,144,1
3282,146,1
3282,147,2
3282,209,1
3282,265,1
3282,274,1
3282,280,12
3282,282,3
3282,368,1
3282,372,3
3282,421,1
3282,482,1
3282,491,1
3282,573,1
3282,634,11
3282,655,1
3282,656,2
3282,674,1
3282,709,2
3282,728,1
3282,757,4
3282,761,1
3282,775,1
3282,875,1
3282,894,2
3282,1163,13
3282,1187,1
3282,1253,1
3282,1308,1
3282,1319,1
3282,1361,1
3282,1421,1
3282,1623,1
3282,1659,1
3282,2005,2
3282,2145,1
3282,2152,1
3282,2161,1
3282,2411,2
3282,2562,1
3282,2623,1
3282,2630,4
3282,2635,1
3282,2684,1
3282,2773,2
3282,2833,1
3282,2877,1
3282,2923,2
3282,2940,1
3282,2982,1
3282,3048,1
3282,3087,1
3282,3162,1
3282,3174,1
3282,3187,1
3282,3240,1
3282,3282,16
3282,3293,5
3282,3340,1
3282,3349,1
3282,3360,1
3282,3374,2
3282,3520,1
3282,3571,1
3282,3634,1
3282,3680,1
3282,3716,1
3282,3766,1
3282,3770,1
3282,4080,1
3282,4136,1
3282,4193,1
3282,4503,6
3282,4507,1
3282,4573,1
3282,4615,1
3282,4619,1
3282,4822,1
3282,4898,1
3282,5181,8
3282,5250,2
3282,5272,4
3282,5325,4
3282,5341,1
3282,5388,1
3282,5413,1
3282,5449,3
3282,5502,9
3282,5520,3
3282,5613,1
3282,5750,1
3282,5800,1
3282,5816,1
3282,5873,2
3282,5892,1
3282,6167,1
3282,6179,1
3282,6287,3
3282,6361,2
3282,6599,1
3282,6746,1
3282,6766,1
3282,6781,1
3282,6953,1
3282,7004,1
3282,7109,2
3282,7136,1
3282,7379,1
3282,7422,2
3282,7529,1
3282,7718,1
3282,7778,1
3283,43,2
3283,542,1
3283,644,1
3283,694,5
3283,1071,1
3283,1074,2
3283,1616,1
3283,1964,2
3283,2327,1
3283,2364,1
3283,2491,1
3283,2498,2
3283,2670,1
3283,2773,1
3283,3283,6
3283,3573,1
3283,3629,1
3283,3734,1
3283,5405,1
3283,6291,1
3283,6311,1
3283,6751,1
3283,6845,1
3283,7013,2
3283,7106,1
3283,7708,1
3284,141,1
3284,143,1
3284,190,1
3284,634,3
3284,2789,1
3284,3175,1
3284,3984,1
3285,141,1
3285,360,1
3285,2698,1
3285,3285,3
3285,5617,1
3285,5886,1
3286,44,1
3286,88,1
3286,107,2
3286,110,1
3286,143,1
3286,190,5
3286,195,1
3286,242,1
3286,334,1
3286,881,1
3286,1535,1
3286,1666,1
3286,2181,1
3286,2424,1
3286,3160,1
3286,3162,1
3286,3163,1
3286,3286,8
3286,3427,1
3286,4107,1
3286,5345,2
3286,6585,1
3286,6653,1
3286,6997,1
3287,125,1
3287,143,1
3287,634,1
3287,886,2
3287,920,1
3287,1420,1
3287,1857,4
3287,2370,1
3287,2644,3
3287,4832,1
3287,5100,1
3287,5437,1
3287,5584,4
3287,6223,1
3287,6846,1
3287,7524,1
3288,208,1
3288,334,1
3288,1018,1
3288,1476,1
3288,1832,1
3288,2290,3
3288,2936,2
3288,3430,3
3288,3832,4
3288,4559,1
3288,5902,1
3289,1384,1
3289,2636,1
3289,6913,1
3290,110,1
3290,143,1
3290,210,2
3290,2635,1
3290,2977,1
3290,3527,2
3290,3812,1
3290,3837,1
3290,3878,1
3290,4713,1
3290,4878,1
3290,5769,3
3290,5816,1
3290,6231,1
3291,141,1
3291,634,1
3291,782,1
3291,1002,1
3291,1352,6
3291,1470,1
3291,2554,1
3291,2644,1
3291,3258,1
3291,3520,1
3291,6096,1
3291,6255,4
3291,7500,1
3292,599,2
3292,631,5
3292,1126,1
3292,2803,1
3292,3292,5
3292,6930,1
3292,7448,11
3293,44,1
3293,141,13
3293,143,12
3293,178,1
3293,190,4
3293,282,87
3293,339,1
3293,443,2
3293,527,1
3293,656,1
3293,765,1
3293,1257,2
3293,1565,1
3293,2209,2
3293,2510,3
3293,2997,1
3293,3293,35
3293,3448,1
3293,3983,1
3293,4344,1
3293,4558,1
3293,4898,4
3293,5705,1
3293,6050,1
3293,6439,1
3293,7227,1
3293,7346,1
3293,7483,11
3294,679,2
3294,722,1
3294,751,1
3294,2964,1
3294,3294,1
3294,4730,1
3294,5279,5
3294,6463,1
3294,6666,1
3294,6778,3
3294,6808,1
3294,6991,1
3295,135,1
3295,190,1
3295,272,1
3295,346,3
3295,373,1
3295,1461,1
3295,1480,3
3295,4448,1
3295,5242,1
3295,5288,1
3295,7148,1
3296,43,1
3296,1972,10
3296,3296,1
3297,2889,1
3297,3111,1
3297,3258,1
3297,3291,1
3297,4815,3
3297,5018,1
3297,7734,1
3298,1243,3
3298,1282,1
3298,1501,12
3298,3248,4
3298,3258,1
3298,3298,11
3298,3301,1
3298,6808,1
3299,43,5
3299,877,1
3299,3299,1
3300,1180,1
3301,1873,1
3301,2251,1
3301,3063,1
3301,3065,1
3301,3248,6
3301,3298,1
3301,3301,3
3301,3302,2
3301,3404,1
3301,5619,1
3302,3063,2
3302,3065,1
3302,3248,7
3302,3298,2
3302,3301,5
3302,3302,6
3302,3404,1
3302,3945,1
3302,5619,5
3303,133,1
3303,353,1
3303,361,1
3303,1051,1
3303,1319,1
3303,3303,1
3303,4100,1
3303,7378,1
3304,53,6
3304,81,1
3304,575,1
3304,742,1
3304,1106,1
3304,1160,1
3304,2808,1
3304,4225,1
3304,5142,1
3304,7037,1
3305,88,1
3305,175,1
3305,1679,1
3306,44,1
3306,45,1
3306,95,1
3306,132,1
3306,152,2
3306,379,1
3306,421,1
3306,664,1
3306,2848,1
3306,3275,1
3307,190,1
3307,1196,1
3307,1614,3
3307,3859,1
3307,3913,1
3307,5410,1
3308,88,1
3308,143,1
3308,185,1
3308,278,1
3308,280,2
3308,300,1
3308,639,1
3308,1314,1
3308,2006,1
3308,3308,1
3308,4014,6
3308,4641,1
3308,5228,2
3309,1497,2
3309,1819,1
3309,3903,1
3310,190,2
3310,2515,1
3310,3355,1
3310,3646,1
3311,190,1
3311,4875,1
3311,5178,1
3311,5863,1
3311,6542,1
3312,44,1
3312,88,1
3312,100,1
3312,178,1
3312,270,5
3312,282,2
3312,324,1
3312,349,14
3312,783,1
3312,977,1
3312,1729,1
3312,2106,1
3312,2595,1
3312,3059,1
3312,3312,23
3312,5002,1
3312,6521,5
3312,6978,1
3312,7287,1
3312,7707,10
3313,190,1
3313,272,3
3313,359,1
3313,482,1
3313,2302,1
3313,2366,1
3313,4996,1
3314,332,1
3314,823,1
3314,2164,1
3314,5351,1
3314,6160,1
3315,43,3
3315,76,15
3315,178,1
3315,196,1
3315,272,1
3315,324,2
3315,352,2
3315,396,1
3315,725,1
3315,814,1
3315,1138,1
3315,1507,1
3315,1832,2
3315,1935,1
3315,1938,1
3315,3191,1
3315,3315,4
3315,4417,2
3315,4830,1
3315,5919,1
3315,5935,1
3315,6023,1
3315,7690,1
3316,43,1
3316,88,1
3316,131,1
3316,259,4
3316,497,9
3316,2290,1
3316,2551,1
3316,3316,6
3317,103,2
3317,4993,1
3317,6355,1
3317,7353,1
3317,7732,2
3318,103,2
3318,213,1
3318,655,4
3318,3756,1
3319,1727,3
3319,2545,3
3319,3319,3
3319,3355,1
3319,7086,3
3320,117,1
3320,220,1
3320,547,1
3320,1793,1
3320,2015,1
3320,2500,1
3320,6055,1
3320,6160,1
3321,103,1
3321,190,1
3321,489,2
3321,762,1
3321,894,1
3321,2713,1
3321,3373,1
3321,3756,1
3321,4603,1
3322,143,1
3322,144,1
3322,163,1
3322,293,1
3322,542,1
3322,2191,9
3322,3322,3
3322,3379,1
3322,4040,2
3322,5128,1
3323,43,2
3323,346,1
3323,1187,1
3323,1433,1
3323,1867,1
3323,2612,1
3323,2837,1
3323,4014,1
3323,4778,1
3323,5228,1
3323,7085,1
3324,67,1
3324,152,1
3324,1049,2
3324,1602,1
3324,2072,1
3324,2992,1
3324,5751,1
3324,6364,1
3325,603,1
3325,969,1
3325,1421,1
3325,1945,1
3325,2006,1
3325,3455,1
3326,88,1
3326,104,6
3326,143,1
3326,290,1
3326,341,1
3326,541,1
3326,1101,1
3326,4286,1
3326,4559,1
3326,6722,2
3327,43,1
3327,190,1
3327,3247,1
3327,7150,1
3328,482,1
3328,2314,1
3328,3904,1
3328,5243,1
3328,6931,1
3329,728,1
3329,1105,1
3329,1108,3
3329,2085,1
3329,3329,1
3330,44,1
3330,88,1
3330,303,1
3330,634,1
3330,1458,1
3330,2121,1
3330,2124,3
3330,2136,1
3330,2352,1
3330,3002,1
3330,3224,1
3330,3280,1
3330,6177,1
3330,6525,1
3331,401,2
3331,1272,3
3331,3866,2
3331,4757,1
3332,145,1
3332,427,1
3332,551,1
3332,2415,1
3332,4937,1
3332,6229,1
3332,6252,1
3332,6629,3
3332,7485,1
3332,7564,4
3333,130,1
3333,190,1
3333,818,1
3333,3156,1
3333,4905,1
3333,5551,4
3334,2326,1
3334,3334,1
3334,3474,2
3334,3883,13
3334,5153,2
3334,6941,1
3335,43,1
3335,159,1
3335,1448,2
3335,2668,1
3335,2856,1
3335,2934,1
3335,3335,5
3335,3494,1
3335,4021,1
3335,4106,1
3335,4624,1
3335,4626,3
3335,4695,1
3335,5399,1
3335,5519,1
3335,7341,4
3336,769,1
3336,1253,1
3336,2513,7
3336,2819,4
3336,3336,3
3336,3611,1
3336,4969,2
3336,5533,1
3337,262,1
3337,303,1
3337,868,1
3337,943,1
3337,1562,1
3337,2695,1
3337,3337,1
3337,5730,3
3338,1144,2
3338,2889,1
3338,3258,2
3338,3520,1
3338,4037,1
3338,5068,1
3338,5934,1
3338,6096,2
3338,6920,5
3338,7529,1
3339,3339,1
3339,6987,1
3340,143,1
3340,147,1
3340,192,5
3340,545,1
3340,776,2
3340,1225,3
3340,1431,1
3340,1535,1
3340,2195,1
3340,2848,1
3340,2934,1
3340,3144,1
3340,3340,10
3340,3411,1
3340,3661,1
3340,4133,1
3340,4152,26
3340,5136,2
3340,5341,5
3340,5520,2
3340,5563,2
3340,5779,1
3340,6021,4
3340,6233,1
3340,7265,1
3341,141,7
3341,143,1
3341,268,1
3341,270,1
3341,520,1
3341,542,5
3341,618,1
3341,2180,1
3341,3341,1
3341,7536,1
3342,213,1
3342,4023,1
3342,5117,1
3343,138,1
3343,143,1
3343,246,1
3343,341,1
3343,406,2
3343,408,1
3343,468,1
3343,546,2
3343,769,1
3343,845,1
3343,875,21
3343,1020,2
3343,1249,1
3343,1253,1
3343,1573,1
3343,1741,5
3343,1848,1
3343,1911,2
3343,1931,1
3343,1975,1
3343,2052,1
3343,3343,3
3343,3420,1
3343,3433,1
3343,3688,1
3343,3690,1
3343,3819,1
3343,3941,1
3343,3981,1
3343,3995,2
3343,4298,1
3343,4344,1
3343,4601,1
3343,4613,1
3343,4658,1
3343,4660,1
3343,6505,1
3343,6618,1
3343,6739,1
3343,6764,2
3343,6808,1
3343,7158,2
3343,7178,1
3343,7464,1
3343,7669,1
3344,1119,1
3344,1284,3
3344,1958,16
3344,3344,2
3345,43,6
3345,44,1
3345,80,1
3345,88,1
3345,190,1
3345,262,1
3345,606,3
3345,643,1
3345,655,1
3345,742,1
3345,746,1
3345,910,1
3345,1001,1
3345,1064,1
3345,1247,1
3345,1331,1
3345,1426,1
3345,1537,1
3345,1931,1
3345,1935,1
3345,2185,1
3345,2537,1
3345,3253,1
3345,3345,1
3345,4615,1
3345,5020,1
3345,5290,1
3345,6424,1
3345,6629,1
3345,7714,1
3346,177,10
3346,422,1
3346,662,3
3346,797,1
3346,1015,1
3346,1673,1
3346,1850,2
3346,3346,7
3346,3425,2
3346,3688,4
3346,4239,2
3346,4838,1
3346,6552,3
3347,43,4
3347,116,1
3347,143,1
3347,221,21
3347,224,2
3347,276,1
3347,319,1
3347,369,1
3347,483,1
3347,493,1
3347,531,1
3347,547,2
3347,727,1
3347,814,1
3347,910,1
3347,1288,1
3347,1305,4
3347,1382,1
3347,1547,1
3347,1711,1
3347,1738,1
3347,2127,1
3347,2421,1
3347,2532,1
3347,2582,1
3347,2786,1
3347,2793,2
3347,2927,1
3347,2956,1
3347,3347,5
3347,3856,1
3347,3938,1
3347,4345,1
3347,4464,1
3347,4617,1
3347,4650,1
3347,4675,1
3347,4962,1
3347,5016,1
3347,5027,2
3347,5557,5
3347,5609,3
3347,5971,5
3347,6160,1
3347,6163,1
3347,6277,1
3347,6968,2
3347,7467,1
3347,7511,2
3347,7632,2
3347,7798,1
3348,43,1
3348,143,1
3348,208,1
3348,496,1
3348,562,1
3348,634,1
3348,1283,1
3348,1421,1
3348,1523,4
3348,1965,1
3348,2012,1
3348,2087,2
3348,2404,1
3348,2522,1
3348,2773,1
3348,2793,1
3348,4315,1
3348,4340,1
3348,4491,1
3348,4553,1
3348,4629,1
3348,5505,1
3348,6417,1
3349,88,2
3349,102,2
3349,110,1
3349,142,1
3349,143,15
3349,144,1
3349,150,1
3349,163,1
3349,165,1
3349,190,2
3349,222,1
3349,282,1
3349,337,1
3349,506,1
3349,509,1
3349,735,1
3349,795,2
3349,820,1
3349,870,1
3349,932,1
3349,1013,1
3349,1101,1
3349,1196,1
3349,1361,2
3349,1496,6
3349,1599,1
3349,1723,2
3349,1793,1
3349,1819,1
3349,1965,1
3349,2092,1
3349,2097,1
3349,2161,1
3349,2180,1
3349,2209,1
3349,2320,1
3349,2433,1
3349,2512,1
3349,2523,1
3349,2742,1
3349,2766,1
3349,2776,1
3349,2956,4
3349,2967,1
3349,3087,2
3349,3229,1
3349,3349,4
3349,3473,1
3349,3490,1
3349,3577,1
3349,3634,1
3349,3847,1
3349,3985,1
3349,4049,1
3349,4175,1
3349,4315,1
3349,4509,1
3349,4775,1
3349,4849,1
3349,4928,1
3349,5103,2
3349,5169,1
3349,5225,1
3349,5384,1
3349,5435,1
3349,5449,1
3349,5590,1
3349,5681,1
3349,5761,5
3349,5795,1
3349,5882,2
3349,6196,1
3349,6391,1
3349,6439,1
3349,6585,2
3349,6633,3
3349,6717,3
3349,6804,1
3349,7019,3
3349,7244,1
3349,7409,1
3349,7421,1
3349,7422,1
3349,7731,1
3349,7763,1
3350,267,1
3350,341,1
3350,624,1
3350,964,1
3350,1815,1
3350,1819,1
3350,1946,1
3350,2935,1
3350,4136,1
3350,4826,1
3350,5445,1
3350,7771,1
3351,39,1
3351,100,1
3351,110,1
3351,143,1
3351,190,1
3351,239,1
3351,276,1
3351,301,3
3351,305,1
3351,327,1
3351,753,15
3351,775,1
3351,944,2
3351,999,1
3351,1602,1
3351,1616,1
3351,1716,2
3351,2440,4
3351,3229,1
3351,3275,1
3351,3277,1
3351,3351,14
3351,4249,1
3351,5076,1
3351,6074,1
3351,6397,3
3351,6590,1
3351,7244,1
3351,7265,1
3352,173,1
3352,666,1
3352,1193,1
3352,1857,2
3352,2370,1
3352,4501,1
3352,5313,5
3352,6866,2
3352,7524,2
3353,125,5
3353,339,1
3353,655,1
3353,1186,1
3353,2294,1
3353,7661,1
3354,63,1
3354,190,4
3354,753,1
3354,1110,1
3354,2529,1
3354,3271,1
3354,3355,1
3354,5179,1
3355,43,3
3355,63,2
3355,88,2
3355,115,1
3355,143,2
3355,146,3
3355,175,1
3355,181,2
3355,190,67
3355,196,1
3355,209,1
3355,226,1
3355,246,1
3355,259,9
3355,270,6
3355,299,2
3355,302,1
3355,306,1
3355,325,6
3355,420,1
3355,440,1
3355,462,1
3355,616,14
3355,625,1
3355,702,1
3355,708,5
3355,763,1
3355,767,5
3355,862,1
3355,865,3
3355,867,57
3355,906,5
3355,1036,5
3355,1069,17
3355,1119,1
3355,1172,3
3355,1190,1
3355,1477,6
3355,1505,1
3355,1549,3
3355,1565,1
3355,1587,1
3355,1599,1
3355,1614,25
3355,1674,1
3355,1677,2
3355,1702,4
3355,1722,1
3355,1849,4
3355,1931,3
3355,1953,1
3355,2001,1
3355,2137,12
3355,2189,1
3355,2233,1
3355,2424,14
3355,2526,1
3355,2551,2
3355,2595,3
3355,2604,1
3355,2625,1
3355,2692,1
3355,2696,1
3355,2713,1
3355,2808,1
3355,2848,5
3355,2859,1
3355,2877,1
3355,2879,1
3355,2909,4
3355,2932,1
3355,2960,1
3355,2990,33
3355,3054,1
3355,3082,1
3355,3207,1
3355,3208,1
3355,3232,1
3355,3319,1
3355,3355,51
3355,3363,9
3355,3468,2
3355,3530,1
3355,3553,13
3355,3744,1
3355,3846,1
3355,3859,1
3355,3945,1
3355,3946,6
3355,3993,2
3355,3999,5
3355,4069,1
3355,4213,1
3355,4216,1
3355,4250,1
3355,4393,4
3355,4795,1
3355,4940,1
3355,4953,1
3355,5020,3
3355,5124,1
3355,5137,1
3355,5362,1
3355,5382,1
3355,5398,1
3355,5402,1
3355,5407,1
3355,5471,3
3355,5550,1
3355,5597,2
3355,5627,16
3355,5663,1
3355,5853,3
3355,5863,6
3355,5932,1
3355,6092,2
3355,6200,1
3355,6481,1
3355,6542,5
3355,6635,2
3355,6691,3
3355,6692,2
3355,6718,2
3355,6739,1
3355,6816,1
3355,6832,1
3355,7101,1
3355,7212,1
3355,7313,9
3355,7314,35
3355,7432,1
3355,7533,3
3355,7601,2
3355,7707,1
3355,7721,1
3355,7841,1
3356,104,2
3356,1222,1
3356,1365,1
3356,3668,1
3356,4306,3
3356,5026,1
3356,6113,4
3356,7239,1
3357,608,1
3357,1531,1
3357,2435,1
3357,7155,1
3358,410,2
3358,543,1
3358,689,1
3358,894,1
3358,2287,2
3358,2314,1
3358,3358,6
3358,5180,1
3358,6179,1
3358,7070,1
3358,7692,1
3359,1487,1
3359,4315,1
3359,5056,2
3359,5336,1
3360,43,1
3360,135,2
3360,143,1
3360,145,1
3360,150,2
3360,259,1
3360,282,1
3360,361,1
3360,435,1
3360,440,1
3360,480,3
3360,497,2
3360,508,2
3360,604,1
3360,622,1
3360,768,1
3360,1931,1
3360,2099,1
3360,2426,1
3360,2578,2
3360,2902,2
3360,3282,1
3360,3360,9
3360,3420,11
3360,3846,1
3360,3946,1
3360,4041,1
3360,4263,1
3360,4964,1
3360,5188,1
3360,5797,5
3360,6690,1
3360,7090,1
3361,171,1
3361,379,4
3361,1035,1
3361,1064,1
3361,1685,1
3361,1837,2
3361,2280,1
3361,3361,1
3361,4326,1
3362,43,2
3362,44,2
3362,74,1
3362,130,1
3362,141,1
3362,143,1
3362,221,1
3362,262,11
3362,303,3
3362,304,1
3362,341,1
3362,364,1
3362,456,1
3362,754,4
3362,853,1
3362,1057,1
3362,1154,1
3362,1257,1
3362,1434,1
3362,1583,1
3362,1794,1
3362,1832,1
3362,1991,1
3362,2023,1
3362,2048,1
3362,2092,1
3362,2128,1
3362,2596,4
3362,2727,1
3362,2824,1
3362,3205,1
3362,3362,9
3362,3502,1
3362,3714,1
3362,3769,1
3362,3933,44
3362,4012,1
3362,4071,1
3362,4136,1
3362,4168,2
3362,4248,5
3362,4559,1
3362,4584,2
3362,4630,1
3362,6230,6
3362,6419,1
3362,6499,1
3362,6603,1
3362,6624,1
3362,6636,1
3362,6716,5
3362,6836,2
3362,6857,5
3362,7172,1
3362,7389,1
3362,7723,1
3363,43,3
3363,88,12
3363,113,1
3363,130,1
3363,133,1
3363,190,8
3363,205,1
3363,221,1
3363,286,1
3363,313,1
3363,332,27
3363,355,1
3363,402,1
3363,546,1
3363,604,1
3363,798,1
3363,1072,1
3363,1549,1
3363,1614,1
3363,1687,6
3363,1700,1
3363,1832,1
3363,2070,8
3363,2125,1
3363,2328,2
3363,2592,1
3363,2633,1
3363,3355,1
3363,3363,24
3363,3485,1
3363,3530,2
3363,3756,1
3363,3769,1
3363,3949,1
3363,4069,1
3363,4521,1
3363,4614,1
3363,4963,1
3363,5680,1
3363,5911,1
3363,6195,1
3363,6348,1
3363,6593,1
3363,6711,1
3364,2634,1
3364,3439,1
3364,3441,2
3364,3740,1
3364,4739,1
3364,6071,1
3365,3271,1
3365,3324,1
3365,5544,1
3365,5659,1
3366,210,1
3366,3366,1
3366,3730,1
3366,4500,1
3366,4905,2
3366,5979,1
3367,752,1
3367,2433,1
3367,4051,1
3367,4788,1
3367,5761,1
3367,5793,2
3367,6979,1
3367,7332,9
3368,95,3
3368,100,2
3368,107,1
3368,108,1
3368,143,1
3368,159,1
3368,171,1
3368,193,1
3368,213,1
3368,251,2
3368,270,1
3368,324,1
3368,346,1
3368,644,3
3368,680,1
3368,977,1
3368,1143,8
3368,1616,1
3368,1824,1
3368,1844,2
3368,1977,2
3368,2099,1
3368,2491,1
3368,2877,1
3368,2960,1
3368,3087,1
3368,3165,1
3368,3192,5
3368,3368,4
3368,3809,1
3368,3841,1
3368,3843,1
3368,3945,1
3368,4041,1
3368,4286,1
3368,4631,1
3368,4818,2
3368,4854,1
3368,5467,1
3368,5575,1
3368,6012,1
3368,6841,1
3368,7019,1
3368,7090,1
3368,7782,1
3369,93,1
3369,190,1
3369,324,1
3369,1234,1
3369,1834,2
3369,3646,1
3369,3995,1
3369,4855,1
3369,6840,1
3370,43,1
3370,332,1
3370,1435,1
3370,3370,6
3371,1163,1
3371,1193,2
3371,1273,1
3371,1306,2
3371,6077,1
3372,677,1
3372,1168,1
3372,1728,2
3372,4164,1
3372,4593,1
3373,43,3
3373,88,1
3373,95,1
3373,141,2
3373,190,2
3373,221,1
3373,226,1
3373,284,1
3373,299,1
3373,320,1
3373,482,1
3373,599,1
3373,677,1
3373,943,1
3373,1322,1
3373,1819,1
3373,2092,1
3373,2551,1
3373,4993,2
3373,5457,1
3373,5458,4
3373,6266,1
3374,43,1
3374,118,1
3374,125,1
3374,143,2
3374,196,1
3374,280,1
3374,414,1
3374,623,1
3374,634,1
3374,761,1
3374,870,1
3374,1042,1
3374,1393,1
3374,2326,1
3374,2648,1
3374,2896,1
3374,2962,1
3374,3282,1
3374,4615,2
3374,5316,1
3374,5688,1
3374,5761,1
3374,6854,1
3374,7154,1
3375,2596,1
3375,3375,3
3375,3913,3
3375,6747,2
3376,143,1
3376,282,1
3376,1849,1
3376,3172,1
3376,3376,2
3376,4041,1
3377,190,1
3377,2713,1
3377,4131,2
3377,5261,1
3377,6857,1
3378,305,1
3378,658,1
3378,1343,1
3379,3077,3
3379,3379,4
3379,6562,7
3380,30,1
3380,43,2
3380,190,1
3380,655,1
3380,769,1
3380,2192,1
3380,2464,1
3380,2487,1
3380,3327,1
3380,4752,1
3380,4905,1
3380,6064,1
3380,6192,1
3380,7219,1
3381,73,1
3381,142,1
3381,271,3
3381,1376,1
3381,1891,1
3381,2240,1
3381,2642,1
3381,3048,1
3381,3271,5
3381,3381,2
3381,3710,1
3381,3743,1
3381,4430,1
3381,4955,3
3381,5837,1
3381,7178,1
3381,7297,3
3382,43,1
3382,196,1
3382,691,1
3382,991,1
3382,1083,1
3382,2105,1
3382,3087,1
3382,3119,1
3382,3382,1
3383,88,1
3383,209,1
3383,291,1
3383,899,1
3383,4916,1
3383,6463,3
3384,924,2
3384,2181,1
3384,2412,1
3384,2627,2
